http://news.iciba.com/dailysentence/detail-810.html,All drunken days have their tomorrows. , 今日花天酒地，明日潦倒穷途。
http://news.iciba.com/dailysentence/detail-794.html,May you always get more than you wish for., 年年有余！
http://news.iciba.com/dailysentence/detail-787.html,Take a few minutes to appreciate what you have and how far you've come., 稍稍沉下心来，欣赏自己拥有的和所完成的。
http://news.iciba.com/dailysentence/detail-788.html,The Spring Festival Eve is the time for a family reunion., 除夕是一家人团聚的时刻。
http://news.iciba.com/dailysentence/detail-789.html,We'll have a fresh start for the year ahead., 一元复始，万象更新。
http://news.iciba.com/dailysentence/detail-790.html,May you be happy and prosperous., 恭喜发财！
http://news.iciba.com/dailysentence/detail-791.html,May everything fall into your lap., 万事如意！
http://news.iciba.com/dailysentence/detail-792.html,May treasures fill your home., 财源广进！
http://news.iciba.com/dailysentence/detail-793.html,May the New Year bring you good fortune., 迎春接福！
http://news.iciba.com/dailysentence/detail-786.html,"Be it ever so humble, there is no place like home.", 休嫌它寒微贫贱，天涯无处似家园。
http://news.iciba.com/dailysentence/detail-780.html,"Good looks may fade, but a good heart keeps you beautiful forever.", 纵然芳容易逝，心善却能令美丽永驻。
http://news.iciba.com/dailysentence/detail-781.html,"The more you know, the more you know you don't know.", 你知道的越多，你会发现你不知道的也就越多。
http://news.iciba.com/dailysentence/detail-779.html,"East or west, home is the best.", 金窝银窝不如自家的草窝。
http://news.iciba.com/dailysentence/detail-782.html,The rough road often leads to the top., 艰难的道路经常通往高处。
http://news.iciba.com/dailysentence/detail-783.html,"Today, at the edge of our hope, at the end of our time, we have chosen not only to believe in ourselves, but in each other.", 今天，在希望的边缘，在时代的终结，我们不仅仅选择了相信自己，还选择了相信彼此。
http://news.iciba.com/dailysentence/detail-859.html,,
http://news.iciba.com/dailysentence/detail-805.html,I'm not old! Age is nothing!, 我不老！年龄不是问题！(李娜)
http://news.iciba.com/dailysentence/detail-784.html,"Home is not only where it is,but who they are.", 家是那个魂牵梦绕的地方，还有那些一直牵挂的人。
http://news.iciba.com/dailysentence/detail-778.html,"All the advantage isn't in running fast, but rather in getting an early start.", 优势不在于跑得快，而在于起身早。
http://news.iciba.com/dailysentence/detail-771.html,"Try and fail, but don't fail to try.", 尝试后可能会放弃，但千万不能放弃尝试。
http://news.iciba.com/dailysentence/detail-772.html,"If you would be loved, love, and be loveable.", 要想被人爱，就要付出爱，并让自己可爱。(Benjamin Franklin)
http://news.iciba.com/dailysentence/detail-773.html,It does not matter how slowly you go as long as you do not stop., 前进缓慢没关系，只要你别停下脚步。
http://news.iciba.com/dailysentence/detail-774.html,"You had the Gold Rush in America, for home; we have the Spring Festival Travel Rush in China, also for home.", 美国人曾有“淘金潮”，是为了成家立业；中国人有“春运”，是为了举家团圆。
http://news.iciba.com/dailysentence/detail-775.html,Taking the exam is one thing but passing it is a horse of a different color., 考试是一回事；通过考试又是另一回事。
http://news.iciba.com/dailysentence/detail-777.html,Money will come and go., 钱财乃身外之物。
http://news.iciba.com/dailysentence/detail-776.html,Man's nature at birth is good., 人之初，性本善。
http://news.iciba.com/dailysentence/detail-764.html,"In life, patience is the key. It's much better to be going somewhere slowly than nowhere fast.", 人生，关键是要有耐心。奔着目标，慢慢走，会好过毫无目标，傻傻往前冲。
http://news.iciba.com/dailysentence/detail-766.html, You have to do the best what God gave you., 你必须尽力发挥上帝所赐予你的。《阿甘正传》
http://news.iciba.com/dailysentence/detail-767.html,"Love is not just about finding the right person, but creating a right relationship.", 爱不仅仅在于要找到一个对的人，还在于建立一段正确的关系。
http://news.iciba.com/dailysentence/detail-765.html,You never know how much you miss them till they're gone. , 当爱人随风逝去，才明白相思入骨。
http://news.iciba.com/dailysentence/detail-770.html,"As soon as you trust yourself, you will know how to live. ", 只要你相信自己，你就会懂得如何生活。(歌德)
http://news.iciba.com/dailysentence/detail-763.html,We don't need people who follow the rules. We need people with personality., 我们不需要循规蹈矩的人，我们需要有个性的人。《纸牌屋》
http://news.iciba.com/dailysentence/detail-768.html,Friends do favors for each other., 朋友会为彼此两肋插刀。
http://news.iciba.com/dailysentence/detail-769.html,"If you really want to do something, you'll find a way. If you don't, you'll find an excuse.", 如果你真的想做什么事，你会找到方法。如果你不想，那你只能找到借口。
http://news.iciba.com/dailysentence/detail-757.html,"Sometimes, all we need is a hand to hold and a heart that understands.", 有时候，我们想要的只是一只可以握的手和一颗善解人意的心。
http://news.iciba.com/dailysentence/detail-756.html,It's how you handle rejections that determines where you'll end up., 你处理拒绝的方式将会决定你何去何从。《灵书妙探》
http://news.iciba.com/dailysentence/detail-759.html,"Whether it is happiness or sorrow, it would finally become memories of life.", 一生中无论快乐与悲伤，最后都将成为回忆。
http://news.iciba.com/dailysentence/detail-762.html,"Try your best, even if the task seems difficult.", 全力以赴，即使任务看起来超有难度。
http://news.iciba.com/dailysentence/detail-760.html,Hello 2014!May all my wishes come true., 你好，2014！希望一切愿望都能实现！
http://news.iciba.com/dailysentence/detail-758.html,"Forget all the reasons why it won't work, and believe the one reason why it will.", 忘掉所有那些“不可能”的借口，去坚持那一个“可能”的理由。
http://news.iciba.com/dailysentence/detail-761.html,"I hope you live a life you're proud of. If you find that you're not, I hope you have the strength to start all over again. ", 我希望你过着让自己骄傲的生活。如果没有，我希望你有勇气可以重头来过。
http://news.iciba.com/dailysentence/detail-753.html,Every mountain is unclimbable until someone climbs it. So every ship is unsinkable until it sinks., 没有翻不了的山，也没有沉不了的船。《唐顿庄园》
http://news.iciba.com/dailysentence/detail-755.html,"Early to bed and early to rise, makes a man healthy, wealthy, and wise. ", 早睡早起使人健康、富裕又聪明。(Benjamin Franklin)
http://news.iciba.com/dailysentence/detail-748.html,It's never too late to do the right thing., 做正确的事永远都不迟。
http://news.iciba.com/dailysentence/detail-749.html,There are only two creatures who can surmount the pyramids--the eagle and the snail., 能够登顶金字塔的生物只有两种--鹰和蜗牛。
http://news.iciba.com/dailysentence/detail-747.html,"We must face tomorrow, whatever it may hold, with determination, joy, and bravery.", 无论明天怎样，我们都要带着决心、快乐和勇气去面对。
http://news.iciba.com/dailysentence/detail-750.html,The distance between your dreams and reality is called action. , 梦想和现实之间的那段距离，叫做行动。
